"linenum";"startnum";"endnum";"Name";"Name_1";"Shape_Leng";"type";"coordinates"
493;135;187;"西四路";"西四路";"693.146677203";"LineString";"49472.506400000304,20644.598900001496,49483.14950000122,20646.25450000167,49489.77189999819,20645.308499999344,49523.35669999942,20637.976599998772,49539.20309999958,20634.665399998426,49554.81289999932,20632.300299998373,49569.24020000175,20630.881200000644,49587.45169999823,20629.46209999919,49601.64249999821,20628.27950000018,49611.33949999884,20628.27950000018,49621.982599999756,20628.27950000018,49628.841499999166,20628.27950000018,49637.11939999834,20628.27950000018,49644.92430000007,20628.27950000018,49654.384899999946,20628.75259999931,49661.48020000011,20628.75259999931,49668.33909999952,20629.22560000047,49675.67100000009,20629.93510000035,49692.226900000125,20632.300299998373,49698.22839999944,20633.187199998647,49710.201900001615,20634.916700001806,49720.71189999953,20637.045299999416,49732.55240000039,20639.706099998206,49743.7276000008,20642.765999998897,49752.37510000169,20645.42669999972,49762.88509999961,20648.48660000041,49775.922899998724,20652.21169999987,49784.7034999989,20654.73939999938,49791.35539999977,20656.602000001818,49799.33769999817,20658.996599998325,49804.26009999961,20660.726100001484,49810.24689999968,20662.455600000918,49816.10060000047,20663.519999999553,49825.14719999954,20665.648600000888,49834.19379999861,20668.70850000158,49842.309099998325,20671.10319999978,49854.68169999868,20673.763900000602,49864.52659999952,20675.759500000626,49875.70179999992,20677.08989999816,49885.28060000017,20678.02120000124,49900.180900000036,20678.819400001317,49907.23189999908,20678.819400001317,49915.4803000018,20678.420299999416,49924.66000000015,20678.686299998313,49936.101300001144,20678.553300000727,49953.39629999921,20678.154199998826,49963.507199998945,20677.08989999816,49971.75560000166,20676.95679999888,49978.54060000181,20676.424699999392,49984.79340000078,20676.690799999982,49990.91310000047,20676.95679999888,49996.76680000126,20677.35599999875,50004.35000000149,20678.287200000137,50014.8601000011,20679.750700000674,50019.91550000012,20680.947999998927,50027.631799999624,20682.67749999836,50033.35240000114,20684.27400000021,50039.206099998206,20686.003499999642,50045.991099998355,20688.664200000465,50056.767200000584,20693.45360000059,50066.079900000244,20697.843899998814,50075.25959999859,20702.50019999966,50088.03130000085,20710.615600001067,50097.47700000182,20717.799699999392,50105.59230000153,20725.38289999962,50114.372900001705,20733.498199999332,50124.74989999831,20743.210000000894,50127.67669999972,20746.53599999845,50131.26880000159,20748.664599999785,50136.16389999911,20750.14149999991"
290;187;197;"内环西路";"内环西路";"180.781932078";"LineString";"50136.16389999911,20750.14149999991,50137.82719999924,20750.428300000727,50139.892000000924,20750.026799999177,50141.32589999959,20750.026799999177,50142.87440000102,20749.338599998504,50144.996599998325,20748.134100001305,50147.577500000596,20746.642900001258,50148.4952000007,20745.83989999816,50149.92909999937,20744.922299999744,50159.62200000137,20738.441199999303,50168.25450000167,20732.64699999988,50177.229899998754,20727.5438000001,50183.94040000066,20723.70100000128,50192.827700000256,20720.003400001675,50200.57699999958,20716.230799999088,50209.44779999927,20712.152199998498,50217.19709999859,20709.19530000165,50224.53849999979,20705.728500001132,50231.26810000092,20703.38329999894,50241.46449999884,20698.795000001788,50248.29610000178,20695.94000000134,50259.30820000172,20690.535900000483,50266.85350000113,20686.55930000171,50272.767400000244,20683.296500001103,50277.35570000112,20680.033599998802,50284.79910000041,20674.935400001705,50286.94029999897,20672.89620000124,50288.367800001055,20670.65289999917,50289.08159999922,20668.205800000578,50289.183499999344,20665.75869999826,50289.387499999255,20663.311599999666"
130;249;256;"拐弯";"环湖路";"15.3281376015";"LineString";"50431.95670000091,20738.197599999607,50438.92410000041,20751.85069999844"
494;186;157;"西四路";"西四路";"309.348836775";"LineString";"50113.394900001585,20762.004999998957,50111.74170000106,20756.673200000077,50109.79039999843,20752.416000001132,50103.404599998146,20745.497999999672,50094.53539999947,20736.45129999891,50084.95659999922,20728.6464000009,50071.47540000081,20719.245000001043,50054.80119999871,20710.198399998248,50042.02950000018,20704.69949999824,50031.91860000044,20700.79699999839,50022.69460000098,20698.1361999996,50014.180100001395,20696.18499999866,50003.18230000138,20694.233800001442,49988.28189999983,20692.814699999988,49978.34840000048,20692.814699999988,49966.6409999989,20692.814699999988,49954.756200000644,20693.701600000262,49943.935800001025,20694.05640000105,49934.53440000117,20694.411200001836,49925.48779999837,20695.298099998385,49913.78040000051,20695.120700001717,49902.78249999881,20695.120700001717,49888.94649999961,20694.233800001442,49876.35220000148,20693.34690000117,49865.70910000056,20691.395599998534,49854.533900000155,20689.79919999838,49846.01940000057,20688.202700000256,49833.602499999106,20685.541900001466,49829.25200000033,20684.507500000298"
291;186;187;"直走";"内环西路";"25.6743060883";"LineString";"50113.394900001585,20762.004999998957,50136.16389999911,20750.14149999991"
495;190;186;"拐弯";"西四路";"26.7438697275";"LineString";"50136.42330000177,20775.60379999876,50113.394900001585,20762.004999998957"
292;187;190;"拐弯";"内环西路";"25.4636212977";"LineString";"50136.16389999911,20750.14149999991,50136.42330000177,20775.60379999876"
293;215;190;"内环西路";"内环西路";"217.509833975";"LineString";"50326.80440000072,20673.39090000093,50323.813400000334,20673.077700000256,50319.15430000052,20674.202300000936,50311.92469999939,20678.70080000162,50292.404599998146,20691.071499999613,50275.93710000068,20700.148699998856,50261.31709999964,20706.49469999969,50248.62510000169,20711.63580000028,50232.07719999924,20718.94579999894,50215.127700001,20726.65740000084,50195.768399998546,20736.05600000173,50182.19269999862,20743.606899999082,50158.093899998814,20759.190799999982,50136.42330000177,20775.60379999876"
383;54;78;"外环路";"外环路";"272.988973343";"LineString";"48343.278599999845,20547.00549999997,48349.365899998695,20561.365100000054,48354.8647999987,20578.039299998432,48361.25059999898,20599.147999998182,48365.330499999225,20618.12819999829,48369.05559999868,20637.99529999867,48374.022300001234,20659.10399999842,48377.5700000003,20673.826999999583,48383.2463000007,20699.90249999985,48387.85830000043,20724.73640000075,48392.47030000016,20745.13560000062,48397.259700000286,20768.018199998885,48402.75869999826,20793.916400000453,48406.99920000136,20806.644900001585,48408.13929999992,20811.71400000155"
479;166;167;"直走";"西三路";"8.37615855096";"LineString";"49813.51570000127,20838.596999999136,49821.8423999995,20839.50589999929"
232;349;386;"内环东路";"内环东路";"299.242857161";"LineString";"51315.129399999976,20572.74700000137,51314.177799999714,20577.233399998397,51314.44970000163,20581.175999999046,51314.44970000163,20585.118599999696,51315.80920000002,20590.14880000055,51321.247299999,20604.151799999177,51326.82129999995,20618.1548999995,51334.02670000121,20633.109600000083,51340.688400000334,20647.384500000626,51345.718600001186,20660.028000000864,51351.70050000027,20674.846799999475,51357.54639999941,20687.626200001687,51362.84849999845,20703.66849999875,51371.95729999989,20731.130800001323,51373.5887000002,20752.716899998486,51374.797200001776,20764.80150000006,51376.73070000112,20770.360399998724,51378.664200000465,20778.094599999487,51378.905900001526,20786.07039999962,51378.664200000465,20796.221500001848,51377.45580000058,20803.955600000918,51376.73070000112,20813.623300001025,51376.00560000166,20820.632399998605,51374.555500000715,20824.49940000102,51370.44669999927,20828.3665000014,51367.30469999835,20846.493400000036,51366.585999999195,20857.5821999982"
480;163;164;"直走";"西三路";"4.06183844257";"LineString";"49730.10610000044,20858.762200001627,49733.91580000147,20860.17100000009"
481;164;166;"西三路";"西三路";"82.7599426948";"LineString";"49733.91580000147,20860.17100000009,49740.482000000775,20857.953899998218,49746.158300001174,20856.29830000177,49767.91750000045,20847.783900000155,49782.34470000118,20843.999699998647,49813.51570000127,20838.596999999136"
233;386;628;"内环东路";"内环东路";"7.92426672165";"LineString";"51366.585999999195,20857.5821999982,51371.33229999989,20863.927799999714"
384;78;83;"直走";"外环路";"54.3731683463";"LineString";"48408.13929999992,20811.71400000155,48417.408300001174,20865.29129999876"
234;386;393;"直走";"内环东路";"25.964028092";"LineString";"51366.585999999195,20857.5821999982,51358.425000000745,20882.2303000018"
235;571;393;"内环东路";"内环东路";"3.3209196315";"LineString";"51360.974199999124,20880.101900000125,51358.425000000745,20882.2303000018"
482;167;189;"西三路";"西三路";"209.079635461";"LineString";"49821.8423999995,20839.50589999929,49848.56839999929,20839.50589999929,49865.83379999921,20839.742400001734,49896.580499999225,20844.47269999981,49915.73800000176,20848.493400000036,49936.78770000115,20853.460200000554,49961.857999999076,20861.028599999845,49989.29349999875,20870.489100001752,50005.37640000135,20877.8209999986,50013.181299999356,20880.895700000226,50018.38459999859,20883.26080000028,50023.98389999941,20884.724100001156"
294;189;186;"内环西路";"内环西路";"155.352057233";"LineString";"50023.98389999941,20884.724100001156,50028.0625,20883.772500000894,50030.78150000051,20882.00510000065,50033.7723999992,20879.01419999823,50039.75429999828,20868.953699998558,50045.60020000115,20858.213500000536,50057.563999999315,20839.995999999344,50064.36160000041,20829.52769999951,50066.944699998945,20825.857000000775,50069.39180000126,20823.273899998516,50070.479400001466,20820.690900001675,50071.02320000157,20818.78750000149,50073.19839999825,20815.66059999913,50075.373700000346,20812.26179999858,50079.45219999924,20807.367600001395,50082.85099999979,20803.425000000745,50084.21049999818,20801.34039999917,50086.92960000038,20797.17119999975,50090.87220000103,20793.2285999991,50097.53379999846,20785.615299999714,50101.748300001025,20781.944600000978,50104.87519999966,20779.044300001115,50107.1864,20777.322200000286,50110.449200000614,20773.78750000149,50112.21660000086,20771.20439999923,50113.213599998504,20768.349399998784,50113.57609999925,20765.76630000025,50113.394900001585,20762.004999998957"
483;160;163;"西三路";"西三路";"87.7271329032";"LineString";"49651.595800001174,20896.582299999893,49659.550200000405,20894.036899998784,49674.58359999955,20887.11890000105,49690.94729999825,20879.269600000232,49709.1735999994,20870.35610000044,49725.627099998295,20863.62579999864,49730.10610000044,20858.762200001627"
295;192;189;"直走";"内环西路";"13.4686325223";"LineString";"50019.14039999992,20897.291700001806,50023.98389999941,20884.724100001156"
484;159;160;"直走";"西三路";"7.39354597687";"LineString";"49644.639400001615,20899.08689999953,49651.595800001174,20896.582299999893"
781;146;134;"中环西路";"中环西路";"250.288186054";"LineString";"49503.66389999911,20910.237799998373,49503.76370000094,20898.881400000304,49503.963300000876,20886.01000000164,49503.76370000094,20873.238299999386,49502.865699999034,20862.063000001013,49502.267000000924,20853.182700000703,49501.56859999895,20846.098400000483,49499.67280000076,20834.32449999824,49498.675000000745,20825.64380000159,49497.37790000066,20815.06720000133,49495.1827000007,20804.091499999166,49493.386700000614,20794.81210000068,49491.590700000525,20786.031500000507,49488.59730000049,20776.65230000019,49484.506400000304,20764.97819999978,49478.81899999827,20747.61670000106,49475.42650000006,20738.73629999906,49468.74130000174,20720.576600000262,49463.15370000154,20706.40799999982,49459.960799999535,20698.924600001425,49457.26680000126,20692.53869999945,49454.07380000129,20686.35240000114,49450.481800001115,20678.769200000912,49445.73620000109,20669.812800001353"
782;137;151;"中环西路";"中环西路";"253.091829126";"LineString";"49494.56129999831,20670.733600001782,49491.89479999989,20677.015099998564,49490.12090000138,20681.80449999869,49489.76619999856,20688.367699999362,49491.18530000001,20696.882199998945,49498.458000000566,20713.911100000143,49504.843899998814,20730.94000000134,49513.18100000173,20754.354800000787,49519.03460000083,20771.91589999944,49524.5335999988,20791.605599999428,49526.30739999935,20796.92709999904,49528.08130000159,20810.23099999875,49531.27419999987,20830.984999999404,49533.22540000081,20848.900800000876,49534.99929999933,20871.960900001228,49534.64449999854,20892.892200000584,49534.112300001085,20903.35790000111,49533.757599998266,20907.96990000084,49533.757599998266,20910.453299999237,49536.0636,20913.29149999842,49537.775600001216,20914.48050000146"
485;151;159;"西三路";"西三路";"110.717169513";"LineString";"49537.775600001216,20914.48050000146,49541.14589999989,20917.495999999344,49543.98409999907,20918.737700000405,49548.95089999959,20918.560300000012,49558.35220000148,20917.85080000013,49573.47430000082,20916.919500000775,49583.98429999873,20915.722199998796,49597.95340000093,20912.795299999416,49606.600900001824,20910.799800001085,49616.84479999915,20908.006000000983,49628.41919999942,20904.280900001526,49638.26399999857,20901.487100001425,49644.639400001615,20899.08689999953"
